id,category,sub_category,lat,lon
332396295,accomodation,apartments,12.9587052,77.6532756
332396299,accomodation,apartments,12.9587598,77.6529305
335574268,accomodation,apartments,13.0024994,77.6213181
335574331,accomodation,apartments,13.0026893,77.6213094
335574558,accomodation,apartments,13.0005249,77.6237086
338927707,accomodation,apartments,13.0270565,77.5865988
340955981,accomodation,apartments,13.029695,77.6377334
341110835,accomodation,apartments,13.0341485,77.6374527
342235922,accomodation,apartments,13.0205114,77.7156162
342786518,accomodation,apartments,12.9582865,77.6421023
342786519,accomodation,apartments,12.9585932,77.6418488
342786520,accomodation,apartments,12.9588694,77.642329
342786521,accomodation,apartments,12.958343,77.6427829
343138203,accomodation,apartments,12.9191466,77.6881491
343138208,accomodation,apartments,12.9191563,77.6887738
343138209,accomodation,apartments,12.9180506,77.6887181
343141800,accomodation,apartments,12.9129865,77.6809786
343142081,accomodation,apartments,12.9124055,77.6788612
343143268,accomodation,apartments,12.9166983,77.6898492
343143269,accomodation,apartments,12.9159498,77.6899001
343143270,accomodation,apartments,12.9166619,77.6904943
343143271,accomodation,apartments,12.9159807,77.6905151
343448062,accomodation,apartments,12.9540546,77.6999536
343606973,accomodation,apartments,12.9085606,77.6313985
343624064,accomodation,apartments,12.9387751,77.6954729
343639637,accomodation,apartments,12.9521738,77.6978761
343663160,accomodation,apartments,12.98983,77.6948249
343749775,accomodation,apartments,12.9521678,77.6992843
343842763,accomodation,apartments,12.9652495,77.6481803
343842764,accomodation,apartments,12.9648923,77.6482093
344841588,accomodation,apartments,12.9449114,77.6226404
344841590,accomodation,apartments,12.9446743,77.6230156
344983529,accomodation,apartments,12.8750688,77.6172252
344988557,accomodation,apartments,12.8748569,77.6173151
344988558,accomodation,apartments,12.8752887,77.616449
344988559,accomodation,apartments,12.8759139,77.6167073
345712715,accomodation,apartments,12.926638,77.5462408
345831453,accomodation,apartments,12.9801953,77.6920457
345850446,accomodation,apartments,12.9715013,77.6560978
345861975,accomodation,apartments,13.0143371,77.573093
345862128,accomodation,apartments,13.0143882,77.5792294
345911231,accomodation,apartments,12.9860228,77.6783492
346150335,accomodation,apartments,12.8595446,77.5298232
346163816,accomodation,apartments,12.9953958,77.6069011
346163820,accomodation,apartments,12.9956015,77.6070407
346163995,accomodation,apartments,12.9952029,77.6071564
346164057,accomodation,apartments,12.9954087,77.6072899
346165780,accomodation,apartments,13.0083364,77.56714
346244239,accomodation,apartments,13.0078555,77.7543414
346244252,accomodation,apartments,13.0076227,77.7543726
346244257,accomodation,apartments,13.0081744,77.7544422
346249906,accomodation,apartments,12.9732571,77.6356468
346267731,accomodation,apartments,12.9934854,77.6067212
346275315,accomodation,apartments,13.0797753,77.5873287
346275386,accomodation,apartments,13.0822146,77.5873818
346281364,accomodation,apartments,12.9698358,77.6160015
346435743,accomodation,apartments,12.9809642,77.601718
346457747,accomodation,apartments,12.9729356,77.633615
346458174,accomodation,apartments,12.9724838,77.6336615
346481972,accomodation,apartments,13.0570876,77.5986924
346485835,accomodation,apartments,12.9738404,77.6453647
346517758,accomodation,apartments,12.9729165,77.6456562
346523105,accomodation,apartments,12.960625,77.5190645
346532581,accomodation,apartments,12.960754,77.5253112
346532796,accomodation,apartments,12.9613821,77.5244596
346544231,accomodation,apartments,12.9806036,77.6672313
346549810,accomodation,apartments,13.0466084,77.5974566
346603244,accomodation,apartments,12.9283577,77.5886456
346603245,accomodation,apartments,12.9285699,77.5887675
346603247,accomodation,apartments,12.9284082,77.5890668
346603248,accomodation,apartments,12.9284932,77.5888884
346603250,accomodation,apartments,12.9279666,77.5884847
346603252,accomodation,apartments,12.9281159,77.5885313
346603253,accomodation,apartments,12.9281058,77.5887072
346603255,accomodation,apartments,12.9287101,77.5885994
346603256,accomodation,apartments,12.9282587,77.5889128
346603258,accomodation,apartments,12.9280366,77.588919
346603260,accomodation,apartments,12.927964,77.588723
346699022,accomodation,apartments,12.9920412,77.574903
346737754,accomodation,apartments,12.9836409,77.5400987
346742386,accomodation,apartments,12.9958063,77.5884001
346773035,accomodation,apartments,12.9900499,77.5954761
346779784,accomodation,apartments,12.9793133,77.6259249
346786065,accomodation,apartments,12.9548611,77.6572657
346798408,accomodation,apartments,12.994903,77.5971002
346806805,accomodation,apartments,12.9531552,77.6542558
346823691,accomodation,apartments,12.9490944,77.5673529
346841634,accomodation,apartments,12.9474839,77.7228587
347066403,accomodation,apartments,12.9680355,77.718733
347067879,accomodation,apartments,12.9367523,77.6297115
347084099,accomodation,apartments,12.8644348,77.592018
347115763,accomodation,apartments,12.9425829,77.6160829
347115894,accomodation,apartments,12.9244554,77.6527854
347116168,accomodation,apartments,12.9246541,77.6521788
347116171,accomodation,apartments,12.9247085,77.6527908
347116175,accomodation,apartments,12.9246551,77.6530834
347117858,accomodation,apartments,12.9749267,77.6465899
347130329,accomodation,apartments,12.9072398,77.5522728
347130361,accomodation,apartments,12.9072648,77.5520906
347130483,accomodation,apartments,12.907599,77.5527782
347130582,accomodation,apartments,12.909159,77.5536108
347130620,accomodation,apartments,12.9073073,77.5519752
347130805,accomodation,apartments,12.9093933,77.552563
347130880,accomodation,apartments,12.9088954,77.5536121
347136168,accomodation,apartments,12.9696694,77.669627
347136255,accomodation,apartments,12.9695957,77.6698976
347215110,accomodation,apartments,12.9287435,77.6874566
347422792,accomodation,apartments,12.9516688,77.5661169
347439062,accomodation,apartments,12.8905821,77.6036066
347439548,accomodation,apartments,12.8901768,77.6037367
347440598,accomodation,apartments,12.9008586,77.5871459
347441402,accomodation,apartments,12.8905345,77.6038205
347442755,accomodation,apartments,12.8997144,77.585508
347475338,accomodation,apartments,12.9338902,77.6984713
347488893,accomodation,apartments,12.9896027,77.5558535
347489845,accomodation,apartments,12.9885102,77.5558317
347490164,accomodation,apartments,12.9880764,77.5557699
347577232,accomodation,apartments,12.9975551,77.5506711
347595514,accomodation,apartments,12.9081944,77.5482908
348088321,accomodation,apartments,12.8898633,77.6035876
348093768,accomodation,apartments,12.9199324,77.5552541
348120779,accomodation,apartments,12.9157034,77.5275535
348122123,accomodation,apartments,12.9043176,77.5273736
348144749,accomodation,apartments,12.9074783,77.5521466
348145803,accomodation,apartments,12.9087356,77.5533195
348146879,accomodation,apartments,12.9076547,77.5525904
348201703,accomodation,apartments,12.9174383,77.6093179
348201969,accomodation,apartments,12.9160712,77.6095833
348202319,accomodation,apartments,12.9174217,77.6098481
348213847,accomodation,apartments,12.9142409,77.6522846
348214088,accomodation,apartments,12.9145837,77.6523811
348522481,accomodation,apartments,12.8809211,77.6140235
348600104,accomodation,apartments,12.9721536,77.6136833
348638436,accomodation,apartments,12.8904158,77.6040428
348638869,accomodation,apartments,12.894147,77.6115147
348827291,accomodation,apartments,13.0083902,77.5676023
348827317,accomodation,apartments,13.0085172,77.5679453
348861925,accomodation,apartments,12.997503,77.5834249
348929251,accomodation,apartments,12.9659793,77.6135985
349109147,accomodation,apartments,12.9709835,77.6560246
349482696,accomodation,apartments,12.8771203,77.6127953
349496698,accomodation,apartments,12.9645339,77.646039
349515568,accomodation,apartments,12.956201,77.7421878
349518157,accomodation,apartments,12.8642471,77.5981022
349551133,accomodation,apartments,12.976539,77.6785816
349694934,accomodation,apartments,12.8826873,77.6279903
349694937,accomodation,apartments,12.8827013,77.6278215
349697747,accomodation,apartments,13.0244135,77.5625513
350003500,accomodation,apartments,12.947274,77.4878013
350545102,accomodation,apartments,13.0458736,77.5079178
350545120,accomodation,apartments,13.0456887,77.5083576
350771380,accomodation,apartments,13.0006857,77.6244598
351078266,accomodation,apartments,12.9902801,77.7167726
351078267,accomodation,apartments,12.9902267,77.7170432
351571376,accomodation,apartments,12.9859139,77.7081482
352201583,accomodation,apartments,12.9499315,77.7185434
352429567,accomodation,apartments,12.9035715,77.5278147
352429594,accomodation,apartments,12.9035223,77.5268669
352523193,accomodation,apartments,12.9735286,77.6510797
352795274,accomodation,apartments,12.9784152,77.6748208
352935001,accomodation,apartments,13.0448509,77.501042
352935002,accomodation,apartments,13.0443109,77.5007456
352935003,accomodation,apartments,13.0455282,77.5009239
352935004,accomodation,apartments,13.0466849,77.5009266
352935005,accomodation,apartments,13.0445073,77.5001045
354237886,accomodation,apartments,12.9911259,77.717349
354237911,accomodation,apartments,12.9907295,77.716999
354237916,accomodation,apartments,12.9906969,77.7172203
354237919,accomodation,apartments,12.9895868,77.7167587
354237921,accomodation,apartments,12.9911466,77.7170323
354451374,accomodation,apartments,12.9255372,77.669439
354505210,accomodation,apartments,12.9860387,77.718715
358330818,accomodation,apartments,12.910441,77.6762451
359581504,accomodation,apartments,13.103558,77.5736671
359582005,accomodation,apartments,13.1035894,77.5733399
359582006,accomodation,apartments,13.1033804,77.5733694
359582007,accomodation,apartments,13.1032106,77.5733909
359582008,accomodation,apartments,13.1030328,77.5733667
359582009,accomodation,apartments,13.1033777,77.5736644
359582010,accomodation,apartments,13.1029676,77.5736913
359582011,accomodation,apartments,13.1029727,77.5738736
359582432,accomodation,apartments,13.1035894,77.5742706
359582433,accomodation,apartments,13.1034038,77.5742733
359582435,accomodation,apartments,13.1032366,77.5742948
359582437,accomodation,apartments,13.1029466,77.5741285
359582438,accomodation,apartments,13.1029519,77.5743001
360827801,accomodation,apartments,12.9379195,77.7040798
361107987,accomodation,apartments,12.937138,77.5735476
363777114,accomodation,apartments,12.9326255,77.5366837
366253627,accomodation,apartments,12.9378015,77.6100732
366253628,accomodation,apartments,12.9381311,77.609869
366253629,accomodation,apartments,12.9384552,77.6097139
366253630,accomodation,apartments,12.9381049,77.6094267
367051525,accomodation,apartments,12.9477883,77.5989931
367411801,accomodation,apartments,12.9237317,77.6008195
367411803,accomodation,apartments,12.9236529,77.6015094
367411804,accomodation,apartments,12.9233261,77.6010562
367413498,accomodation,apartments,13.033241,77.5963754
367605332,accomodation,apartments,12.9246105,77.6679779
367605333,accomodation,apartments,12.9248897,77.667703
367605334,accomodation,apartments,12.9246288,77.6677869
367605335,accomodation,apartments,12.9246326,77.6677064
367605336,accomodation,apartments,12.924916,77.6680932
367605337,accomodation,apartments,12.9246252,77.6678616
367605338,accomodation,apartments,12.9251032,77.66779
368274333,accomodation,apartments,12.9565299,77.6543598
368504354,accomodation,apartments,12.8911741,77.6448323
368504780,accomodation,apartments,12.8652651,77.5576388
369870835,accomodation,apartments,12.9913144,77.7224501
370178530,accomodation,apartments,13.0194396,77.7189239
370526704,accomodation,apartments,13.028376,77.5867707
370526705,accomodation,apartments,13.082038,77.5462983
370526781,accomodation,apartments,13.065316,77.5696313
370526798,accomodation,apartments,13.0360542,77.5945713
370683706,accomodation,apartments,12.9217967,77.6757954
372421998,accomodation,apartments,12.9067914,77.6511498
372545979,accomodation,apartments,12.9594921,77.647215
374694456,accomodation,apartments,12.9635284,77.6456843
374744389,accomodation,apartments,12.947106,77.6749648
374744390,accomodation,apartments,12.9473692,77.676137
374744391,accomodation,apartments,12.9465177,77.6750076
374744392,accomodation,apartments,12.9474951,77.6757647
374744393,accomodation,apartments,12.9464295,77.6753354
374744394,accomodation,apartments,12.9474101,77.6767457
374744395,accomodation,apartments,12.9475237,77.6754419
374744396,accomodation,apartments,12.9467579,77.6753832
374744397,accomodation,apartments,12.9474366,77.6749997
374744398,accomodation,apartments,12.9467955,77.6749313
374744399,accomodation,apartments,12.9474198,77.6764405
375495429,accomodation,apartments,12.9706076,77.6175154
376938844,accomodation,apartments,12.9281124,77.6795007
376938845,accomodation,apartments,12.9288273,77.6793908
376956585,accomodation,apartments,13.1130392,77.6085138
377941417,accomodation,apartments,13.0471758,77.6290093
377941423,accomodation,apartments,13.0477231,77.6293868
377941460,accomodation,apartments,13.0476532,77.6285332
377953489,accomodation,apartments,12.9248997,77.6310536
377953491,accomodation,apartments,12.9251375,77.6310318
377963786,accomodation,apartments,12.9359733,77.7000735
377963787,accomodation,apartments,12.9360503,77.6999547
377963788,accomodation,apartments,12.9357961,77.6999572
377963789,accomodation,apartments,12.9356253,77.6999493
377963790,accomodation,apartments,12.9358415,77.7004422
377963791,accomodation,apartments,12.9357382,77.7002483
377963792,accomodation,apartments,12.9353417,77.7000748
377963793,accomodation,apartments,12.9350505,77.700043
377963794,accomodation,apartments,12.9360711,77.6996146
377963795,accomodation,apartments,12.935952,77.6997551
377963819,accomodation,apartments,12.9358635,77.7007316
377963820,accomodation,apartments,12.9358232,77.7006095
377963821,accomodation,apartments,12.9354879,77.7007588
378455657,accomodation,apartments,12.9088461,77.6767803
378597355,accomodation,apartments,12.8609153,77.5987305
378598223,accomodation,apartments,12.972889,77.6997653
378598239,accomodation,apartments,12.973089,77.6995721
378647917,accomodation,apartments,12.9212977,77.6740444
378647918,accomodation,apartments,12.9210097,77.6741355
378650907,accomodation,apartments,12.9779297,77.6967852
378651852,accomodation,apartments,12.9210151,77.6758079
378651854,accomodation,apartments,12.9208764,77.6757611
378651855,accomodation,apartments,12.9208618,77.6758869
379337590,accomodation,apartments,13.0638702,77.6506963
379337592,accomodation,apartments,13.0638245,77.6508958
379337593,accomodation,apartments,13.0638141,77.6510632
380389537,accomodation,apartments,12.9657057,77.6493292
380781928,accomodation,apartments,12.9388867,77.6952399
383230339,accomodation,apartments,12.8637338,77.6543432
383569137,accomodation,apartments,13.0681647,77.5122879
383569138,accomodation,apartments,13.0680914,77.5128441
383738550,accomodation,apartments,12.9924783,77.5704339
383738552,accomodation,apartments,12.9924916,77.569673
383738553,accomodation,apartments,12.9929522,77.5702338
383738555,accomodation,apartments,12.9924975,77.5706683
383738556,accomodation,apartments,12.9929203,77.5697884
383738557,accomodation,apartments,12.9929242,77.5695577
383738558,accomodation,apartments,12.9929749,77.5704661
383738559,accomodation,apartments,12.9924825,77.5699063
383753870,accomodation,apartments,12.9224038,77.6743024
386148944,accomodation,apartments,12.9076569,77.5485362
386149451,accomodation,apartments,12.8786926,77.5444702
386299614,accomodation,apartments,13.026543,77.6806
386302989,accomodation,apartments,12.8991241,77.564823
386326827,accomodation,apartments,12.9112357,77.6820538
386896193,accomodation,apartments,12.9329366,77.6850685
386896442,accomodation,apartments,13.0240451,77.6687838
386917693,accomodation,apartments,12.8991013,77.6432871
386917694,accomodation,apartments,12.8990904,77.6434393
387485836,accomodation,apartments,12.8866664,77.5439913
388182792,accomodation,apartments,13.0537182,77.5756442
388182793,accomodation,apartments,13.0535889,77.5758531
388182794,accomodation,apartments,13.0535409,77.5756565
388188084,accomodation,apartments,12.8747402,77.5721999
388188085,accomodation,apartments,12.8747027,77.5724
388190850,accomodation,apartments,12.8994826,77.644933
388310734,accomodation,apartments,12.9724731,77.6138013
388367647,accomodation,apartments,12.8851407,77.6276346
388638898,accomodation,apartments,12.8906752,77.6269688
388815152,accomodation,apartments,12.8983579,77.6379489
388815153,accomodation,apartments,12.8983451,77.638355
388815154,accomodation,apartments,12.8983278,77.6387549
388815155,accomodation,apartments,12.8982888,77.6390189
393321146,accomodation,apartments,12.958826,77.6535936
395084897,accomodation,apartments,13.0183924,77.7035135
395084899,accomodation,apartments,13.0186506,77.7038299
395084900,accomodation,apartments,13.0181417,77.703175
396824538,accomodation,apartments,12.9657295,77.6394124
397737024,accomodation,apartments,12.9605465,77.6454131
397910499,accomodation,apartments,13.0581592,77.6299141
398905980,accomodation,apartments,13.0454666,77.5002448
401159503,accomodation,apartments,12.8994919,77.6774879
401161985,accomodation,apartments,13.004307,77.6201143
404425386,accomodation,apartments,12.9785306,77.6751955
425985227,accomodation,apartments,12.9099917,77.6811206
429259625,accomodation,apartments,12.9373034,77.7029981
429426037,accomodation,apartments,12.9086701,77.6791344
430206441,accomodation,apartments,12.9517265,77.7165868
432731565,accomodation,apartments,13.0534556,77.575802
432731566,accomodation,apartments,13.0534087,77.5758894
432731567,accomodation,apartments,13.0533564,77.5759735
432731568,accomodation,apartments,13.053312,77.5760616
432731569,accomodation,apartments,13.0532635,77.5761401
432731570,accomodation,apartments,13.053212,77.5762323
432731571,accomodation,apartments,13.0531652,77.5763212
432731572,accomodation,apartments,13.0532925,77.5758068
432731573,accomodation,apartments,13.0532464,77.5758862
432731574,accomodation,apartments,13.053198,77.5759679
432731575,accomodation,apartments,13.0531465,77.5760608
432731576,accomodation,apartments,13.0531012,77.5761489
432731577,accomodation,apartments,13.0530419,77.5762707
432731578,accomodation,apartments,13.0534602,77.5760904
432731579,accomodation,apartments,13.0533869,77.5761713
432731580,accomodation,apartments,13.0533921,77.5762561
432731581,accomodation,apartments,13.0533209,77.5763176
432731582,accomodation,apartments,13.053269,77.5764016
432731583,accomodation,apartments,13.0532107,77.5764913
432731584,accomodation,apartments,13.0530634,77.5764057
432731586,accomodation,apartments,13.05309,77.576576
432731602,accomodation,apartments,13.0519738,77.5761593
432731609,accomodation,apartments,13.0525632,77.5750893
432731610,accomodation,apartments,13.0525207,77.5752475
432731611,accomodation,apartments,13.0524613,77.5753404
432731612,accomodation,apartments,13.0524146,77.5754544
432731642,accomodation,apartments,13.052291,77.5762462
432731643,accomodation,apartments,13.0534048,77.575616
432731670,accomodation,apartments,13.0542327,77.577298
432731671,accomodation,apartments,13.0538126,77.57747
432738025,accomodation,apartments,13.0507944,77.5779634
432738033,accomodation,apartments,13.0511999,77.5775668
432738034,accomodation,apartments,13.0511651,77.5772796
432765484,accomodation,apartments,13.0516952,77.5778595
432765485,accomodation,apartments,13.051826,77.5775146
432765497,accomodation,apartments,13.051929,77.5779688
432765524,accomodation,apartments,13.051839,77.578142
432765525,accomodation,apartments,13.0518754,77.5781584
432765526,accomodation,apartments,13.0517993,77.5781252
432765527,accomodation,apartments,13.0517542,77.5781007
432765528,accomodation,apartments,13.0517233,77.5780848
432765530,accomodation,apartments,13.0516866,77.5780659
432765532,accomodation,apartments,13.0515176,77.5779878
432770555,accomodation,apartments,13.0530558,77.5769697
432770556,accomodation,apartments,13.0529198,77.5772951
432770557,accomodation,apartments,13.0523653,77.5772527
432770558,accomodation,apartments,13.0524681,77.5773856
432770559,accomodation,apartments,13.0525667,77.576881
432770560,accomodation,apartments,13.052483,77.5768377
432770561,accomodation,apartments,13.05228,77.5767424
432770562,accomodation,apartments,13.0521863,77.5767083
432770563,accomodation,apartments,13.0520181,77.57667
432770564,accomodation,apartments,13.052009,77.5765364
432770565,accomodation,apartments,13.0518408,77.5765782
432770566,accomodation,apartments,13.0518623,77.5764644
432770567,accomodation,apartments,13.0521569,77.5766124
432770568,accomodation,apartments,13.0519012,77.5767925
432770570,accomodation,apartments,13.0518432,77.5770903
432770571,accomodation,apartments,13.0521971,77.5771881
432770572,accomodation,apartments,13.0520488,77.5771235
432770573,accomodation,apartments,13.0523814,77.5769465
432770574,accomodation,apartments,13.0516808,77.5764605
432770578,accomodation,apartments,13.0514011,77.5765353
432770579,accomodation,apartments,13.0514115,77.5767836
432770580,accomodation,apartments,13.0512958,77.5767542
432770581,accomodation,apartments,13.0513192,77.5768824
432770582,accomodation,apartments,13.0513445,77.5770038
432770583,accomodation,apartments,13.051565,77.5770492
432770584,accomodation,apartments,13.0516834,77.5767889
432770585,accomodation,apartments,13.0512234,77.5763635
432770586,accomodation,apartments,13.0511936,77.576453
432770587,accomodation,apartments,13.0511028,77.5763304
432770588,accomodation,apartments,13.0510717,77.5764284
432770589,accomodation,apartments,13.0511386,77.5762397
432770590,accomodation,apartments,13.0510193,77.5766417
432770591,accomodation,apartments,13.0511482,77.5766809
432770592,accomodation,apartments,13.0510765,77.5768574
432770593,accomodation,apartments,13.0509238,77.5768868
432770594,accomodation,apartments,13.0509906,77.576725
432770595,accomodation,apartments,13.05095,77.5768035
432770596,accomodation,apartments,13.0510503,77.5769358
432770597,accomodation,apartments,13.0507692,77.5768395
432770598,accomodation,apartments,13.0507955,77.5767543
432770599,accomodation,apartments,13.0508278,77.5766671
432770600,accomodation,apartments,13.0509048,77.5764531
432770601,accomodation,apartments,13.050925,77.5763637
432770602,accomodation,apartments,13.0509534,77.5762723
432770603,accomodation,apartments,13.050848,77.5761622
432770604,accomodation,apartments,13.0508217,77.5762661
432770605,accomodation,apartments,13.0507874,77.576397
432770606,accomodation,apartments,13.0507327,77.5765486
432770608,accomodation,apartments,13.0505485,77.5765175
432770609,accomodation,apartments,13.0505809,77.5763242
433263722,accomodation,apartments,12.9106221,77.6875955
435300742,accomodation,apartments,13.0003913,77.6311441
442400139,accomodation,apartments,12.9798658,77.677737
446850451,accomodation,apartments,12.8614171,77.6067667
447116490,accomodation,apartments,13.1073389,77.5944992
447352459,accomodation,apartments,12.9234204,77.695637
447354649,accomodation,apartments,12.9224416,77.6956416
447359508,accomodation,apartments,12.9296617,77.6867164
447570257,accomodation,apartments,12.9444159,77.6796876
447623849,accomodation,apartments,12.9477004,77.6725186
447626845,accomodation,apartments,12.9449506,77.6744161
447628677,accomodation,apartments,12.9432525,77.6804167
447642321,accomodation,apartments,12.9440357,77.6795582
447763290,accomodation,apartments,12.9466258,77.6758775
448348226,accomodation,apartments,12.9239969,77.6753902
450547671,accomodation,apartments,12.9647542,77.6491168
450550414,accomodation,apartments,12.9240572,77.6643668
450550415,accomodation,apartments,12.9243181,77.664276
454700247,accomodation,apartments,12.9642915,77.646092
454700248,accomodation,apartments,12.9641158,77.6466324
455667165,accomodation,apartments,13.0611936,77.6259799
456555173,accomodation,apartments,13.0612349,77.6264335
456580302,accomodation,apartments,12.8986317,77.6540622
462152432,accomodation,apartments,13.056823,77.6264415
462498122,accomodation,apartments,12.9825591,77.7537665
462498127,accomodation,apartments,12.9824517,77.7539852
462498131,accomodation,apartments,12.982389,77.7541817
462498135,accomodation,apartments,12.9823246,77.75438
462510483,accomodation,apartments,12.9853674,77.7514432
463888382,accomodation,apartments,12.9862099,77.6865102
463888383,accomodation,apartments,12.9855732,77.6869357
469210803,accomodation,apartments,12.9478816,77.7228447
469364621,accomodation,apartments,12.867331,77.5458594
469365279,accomodation,apartments,12.8677486,77.5458958
469401557,accomodation,apartments,12.9094233,77.6853818
469419558,accomodation,apartments,12.9491325,77.703312
469419559,accomodation,apartments,12.9493875,77.7035903
469419560,accomodation,apartments,12.9497416,77.7036754
469498319,accomodation,apartments,13.0157477,77.663651
469692642,accomodation,apartments,12.9249201,77.610816
469692643,accomodation,apartments,12.925166,77.610834
469890797,accomodation,apartments,13.0801462,77.5521782
469890816,accomodation,apartments,13.0800483,77.5523822
472322378,accomodation,apartments,12.8985094,77.6498802
472322379,accomodation,apartments,12.900649,77.6498549
473951520,accomodation,apartments,13.0426783,77.5785479
475874711,accomodation,apartments,12.9484424,77.722798
475874712,accomodation,apartments,12.9487187,77.7214797
477438422,accomodation,apartments,12.8644163,77.6504041
477727139,accomodation,apartments,12.9553889,77.6555419
487990357,accomodation,apartments,12.9282434,77.6317126
487990358,accomodation,apartments,12.9286591,77.6313988
487990359,accomodation,apartments,12.927898,77.6311963
487990360,accomodation,apartments,12.9274947,77.6316009
487990361,accomodation,apartments,12.9277442,77.632137
487990362,accomodation,apartments,12.928531,77.6322249
487990363,accomodation,apartments,12.9290094,77.6321846
487990364,accomodation,apartments,12.9290997,77.6316193
491055624,accomodation,apartments,12.9494283,77.5673239
498825777,accomodation,apartments,12.9429578,77.7406918
506746822,accomodation,apartments,12.9469752,77.6763437
506746823,accomodation,apartments,12.9466257,77.6762197
506748008,accomodation,apartments,12.9467556,77.6764
513038529,accomodation,apartments,12.9134719,77.676726
513040082,accomodation,apartments,12.9099329,77.6759053
513424153,accomodation,apartments,12.9104909,77.678052
513433292,accomodation,apartments,12.8684073,77.6536901
514270013,accomodation,apartments,12.9081197,77.6766655
525507426,accomodation,apartments,12.9231262,77.73044
525507470,accomodation,apartments,12.9228635,77.7302336
525508138,accomodation,apartments,13.0066701,77.6588747
525509503,accomodation,apartments,13.0657249,77.6506545
527186402,accomodation,apartments,12.9695251,77.7379167
529129830,accomodation,apartments,13.0007878,77.7110168
529130296,accomodation,apartments,13.0007762,77.7115272
530592477,accomodation,apartments,13.0348489,77.6542012
530598184,accomodation,apartments,13.0290703,77.6332364
530666786,accomodation,apartments,13.0348894,77.6542027
530667447,accomodation,apartments,13.0340291,77.6391379
530667449,accomodation,apartments,13.0344011,77.6393363
532168658,accomodation,apartments,13.0541505,77.6440332
532664049,accomodation,apartments,13.0541031,77.644795
541589354,accomodation,apartments,12.9609012,77.7416257
541719386,accomodation,apartments,12.9669637,77.7407308
541721599,accomodation,apartments,12.9649353,77.7411766
541721600,accomodation,apartments,12.9646256,77.7411309
544748050,accomodation,apartments,12.8890259,77.5485996
545829394,accomodation,apartments,13.0606679,77.6412734
548052875,accomodation,apartments,13.0610815,77.6324809
548127096,accomodation,apartments,12.9468863,77.7031264
554111074,accomodation,apartments,12.9743056,77.6503542
555907412,accomodation,apartments,13.0234721,77.5969509
556195164,accomodation,apartments,12.993229,77.7279408
556834169,accomodation,apartments,12.8934536,77.6568483
573436564,accomodation,apartments,12.8906831,77.5756068
577482817,accomodation,apartments,12.9710723,77.7147763
577482818,accomodation,apartments,12.9710704,77.7152608
577482819,accomodation,apartments,12.9706192,77.7153337
577482820,accomodation,apartments,12.9703222,77.7153225
577482821,accomodation,apartments,12.9703386,77.7150036
577482822,accomodation,apartments,12.9703996,77.7146538
585446460,accomodation,apartments,12.9092404,77.5533082
585446461,accomodation,apartments,12.9091709,77.5536226
587385460,accomodation,apartments,13.1191666,77.5655179
589181630,accomodation,apartments,12.9089996,77.552831
589458005,accomodation,apartments,12.908491,77.5530931
597992695,accomodation,apartments,12.8741723,77.6439061
597992696,accomodation,apartments,12.8741727,77.6436528
597992697,accomodation,apartments,12.8740627,77.6441575
597992699,accomodation,apartments,12.8746129,77.6438395
597992700,accomodation,apartments,12.8747034,77.6433169
599244072,accomodation,apartments,12.8938396,77.6615629
603173058,accomodation,apartments,12.9102266,77.6834136
603173059,accomodation,apartments,12.91064,77.6825482
609637801,accomodation,apartments,12.918925,77.6658951
609639128,accomodation,apartments,12.9136268,77.6836696
609639129,accomodation,apartments,12.9138183,77.6837796
609639130,accomodation,apartments,12.9140112,77.6837869
609639131,accomodation,apartments,12.9142217,77.6829058
609639132,accomodation,apartments,12.9141864,77.6831432
609639133,accomodation,apartments,12.9141321,77.6839452
609639134,accomodation,apartments,12.9141942,77.6837996
609639338,accomodation,apartments,12.9114007,77.6815808
609639339,accomodation,apartments,12.9112831,77.6814849
609639340,accomodation,apartments,12.9109785,77.6815634
609639341,accomodation,apartments,12.9107184,77.6817699
609897614,accomodation,apartments,12.9087594,77.6783359
609897620,accomodation,apartments,12.9076261,77.6798218
609897621,accomodation,apartments,12.9078881,77.6796415
609897622,accomodation,apartments,12.9078438,77.6784499
609897624,accomodation,apartments,12.9078568,77.678812
609897630,accomodation,apartments,12.9073118,77.6788905
609897632,accomodation,apartments,12.9072209,77.6789127
609897633,accomodation,apartments,12.9073294,77.6797521
609897635,accomodation,apartments,12.9070598,77.6762235
609897639,accomodation,apartments,12.9067745,77.6773341
609897640,accomodation,apartments,12.9067614,77.678454
609897641,accomodation,apartments,12.9067914,77.6792506
609897642,accomodation,apartments,12.9065809,77.6789984
609897643,accomodation,apartments,12.9064398,77.6783667
609897644,accomodation,apartments,12.9075064,77.6807861
609897645,accomodation,apartments,12.9093373,77.6817499
609897647,accomodation,apartments,12.9095865,77.6817139
609897649,accomodation,apartments,12.9098934,77.6815694
609897651,accomodation,apartments,12.9098464,77.6817611
609903157,accomodation,apartments,12.9116035,77.6849416
609903180,accomodation,apartments,12.9120994,77.6805263
609913507,accomodation,apartments,12.9150541,77.6764595
609913509,accomodation,apartments,12.9156554,77.6767559
609913510,accomodation,apartments,12.9152867,77.6768349
609913512,accomodation,apartments,12.9147357,77.6770442
609913515,accomodation,apartments,12.9147547,77.6767639
609925218,accomodation,apartments,12.9180947,77.67287
609925226,accomodation,apartments,12.9175731,77.6733146
609925229,accomodation,apartments,12.9176019,77.6731523
